0,10928,109,15,30,3111,1,41,26
0,16285,2295,6,25.74,1373,1,22,2
0,17070,1228,60,191,3647,1,14,1
0,1131,226,4,12,300,2,3,4
0,5372,1074,9,18.36,980,1,6,1
0,2168,282,45,100.8,2559,3,26,14
0,8670,1734,1,7.36,1297,1,6,8
0,500,80,76,228.76,300,3,58,6
0,6605,661,60,180,3225,1,109,1
0,2547,306,1,6,2560,1,6,1
0,9160,1466,3,6,2394,2,37,7
0,500,80,1,7,510,1,22,1
0,10341,1655,1,6,7170,2,12,4
0,3950,790,75,225,3268,1,54,4
0,500,100,59,253.4,990,2,27,1
1,500,100,13,37.7,4354,1,18,8
0,0,901,69,204.24,300,1,1,7
0,16744,928,7,0,1344,3,32,8
0,8273,1406,35,105,4377,1,15,7
0,3058,245,137,226.95,3619,2,6,1
0,5886,1177,33,99,300,2,53,9
0,4310,603,3,11.58,3021,2,6,1
0,500,70,1,4,859,1,8,5
0,7622,1524,24,92.16,1414,2,6,14
0,11805,2361,43,0,2354,2,6,4
0,4131,207,21,32.55,1003,1,46,4
0,6021,1144,21,88.62,300,1,65,1
0,2835,567,46,134.32,1895,2,42,6
0,7253,1451,34,75.82,2847,2,19,14
0,500,100,1,4,328.5,3,96,1
0,3111,622,18,96.66,2904,2,42,1
0,3310,662,43,252.1,2101,2,6,1
1,6026,964,1,6,396.1,2,15,6
0,4472,894,22,0,648,2,44,12
0,4232,846,1,6,296,2,24,2
0,7591,1518,20,51,300,1,102,1
0,500,45,32,0,300,2,20,3
0,5344,748,1,6,1512,3,6,10
0,6766,474,33,0,3953,1,108,2
0,8079,969,20,162,1660,3,95,10
0,5396,594,1,6,5773,1,33,16
0,7291,948,42,23.94,8134.7,2,6,3
0,500,100,27,81,300,2,154,1
0,10427,2085,30,56.1,2823,1,55,10
0,5167,155,5,7.5,300,1,50,1
0,500,100,60,200.4,300,2,8,15
0,500,100,32,132.48,3986,1,120,14
0,10035,2007,126,228.81,603,1,22,3
0,500,100,8,17.44,2293,2,66,1
0,500,100,40,206.9,4626,1,10,15
1,500,100,43,180.6,1390,3,46,5
0,4051,284,81,183.6,7063,3,107,6
0,7130,570,55,108.9,3146,1,7,1
0,5258,421,35,105,2175,1,29,1
0,3684,405,32,149.44,5342,1,6,1
0,500,100,23,69,300,2,123,15
0,500,100,22,178.2,1136,3,17,1
0,3086,617,39,114.66,300,2,32,1
0,3302,594,20,20.2,4218,1,86,6
0,3737,561,27,72.09,1751,1,33,2
0,4840,629,28,73.36,300,1,2,1
1,500,55,25,105,7018,1,9,1
0,500,100,1,6,1223,1,6,1
0,7236,1447,1,7.26,1826,3,6,1
0,645,142,1,6,2759,3,65,8
0,10103,1010,44,165.2,2829,2,44,9
0,5947,1189,32,62.72,4359,1,28,6
1,8472,1017,13,45.5,5778,2,45,2
0,500,90,58,195.46,856,1,29,1
0,7479,1346,5,6,6133,3,46,7
0,1142,160,1,6,899,2,6,16
0,12332,1973,58,174,1967,2,43,4
0,1949,390,30,90,3360,2,52,6
0,2515,201,23,103.5,300,2,2,1
0,500,100,21,114.45,300,1,64,13
0,3867,773,14,111.58,2981,1,6,1
0,1945,389,56,209.44,300,1,22,1
0,2908,582,49,211.7,3998,2,25,7
0,6173,1235,1,6,298.5,2,87,6
0,4371,612,1,6,1839,2,37,1
0,500,100,59,156.35,1271,1,9,1
0,500,-81,45,60.3,300,2,59,8
0,3919,784,3,7.71,1527,2,84,10
0,2764,553,1,7.97,2012,3,6,1
0,0,277,26,13.26,300,1,42,1
0,5179,725,63,189,5963,2,41,1
0,4880,976,14,64.96,3751,1,78,22
0,5070,811,1,7.71,3956,3,74,3
0,6913,830,102,196.2,1702,2,78,4
0,10569,2114,18,0,3319,1,135,1
0,17810,2425,42,208.1,300,2,4,16
0,500,100,20,50.8,4087,1,6,8
0,2956,473,1,8.51,2331,2,6,10
0,8274,1241,41,171.79,2324,1,12,1
0,1972,217,29,175.45,3194,3,45,6
0,8935,1787,179,249.7,1021,1,6,1
1,33,77,5,12,300,1,44,13
0,6595,1055,26,138.84,349,1,76,1
0,4415,883,15,24.15,3629,1,30,6
0,4995,699,38,123.88,300,1,21,6
1,1457,306,1,6,5282,2,7,1
0,1659,332,51,104.04,11093.9,2,6,5
0,500,100,26,65,10568.4,3,48,6
0,5512,1102,54,226.7,4614,1,74,6
0,9223,1845,19,0,3352,1,98,7
0,500,100,1,6,329,1,136,7
0,7477,1495,1,9.66,389,1,105,2
0,5385,485,38,229.6,3599,2,6,12
0,4921,984,32,71.68,2635,1,19,3
0,7020,983,1,6,1795,1,6,5
0,7090,1347,1,6,2993,1,39,1
0,3617,253,42,196.98,1022,2,34,8
0,5096,1019,1,6,4164,3,105,1
0,500,100,1,6,3201,2,100,5
0,500,65,36,108,2503,2,7,1
0,6060,1030,2,6,3903,2,6,1
0,500,45,59,201,300,1,15,4
0,1194,239,27,81.27,1290,1,6,2
0,4900,637,38,196.46,10136,1,101,5
0,500,90,31,205,300,1,19,4
0,0,933,1,0,1047,3,45,9
0,5601,1120,26,54.86,528,1,29,10
0,4722,944,65,0,2970,2,6,4
0,1506,90,1,7.62,2253,1,39,14
0,2114,317,1,6,5554,1,6,5
0,3322,631,14,31.22,4106,2,6,11
0,500,40,26,76.96,3219,2,6,1
1,12278,2333,21,31.5,3483,2,6,15
0,7629,381,54,168.2,1565,2,87,1
0,3274,622,72,216,2025,2,98,1
0,500,95,24,34.08,2790,3,6,1
0,1191,238,32,0,300,2,85,30
1,500,48,30,63,4252,2,52,6
0,17601,851,13,69.16,2416,2,53,1
0,500,60,13,28.86,2310,3,9,1
0,6347,1269,1,6,2148,2,123,1
0,7420,816,6,18,611,2,6,1
0,500,100,37,180.8,3791,3,6,4
0,500,60,16,9.12,1141,1,82,1
0,5115,1023,64,241.9,3360,2,14,4
0,4249,850,26,71.5,7065,2,69,3
0,115,106,47,52.17,300,2,95,2
0,500,100,51,37.74,2687,2,58,8
0,2803,336,33,108.57,2682,1,25,1
0,11360,2045,47,238.76,2773,2,26,8
0,8241,1648,10,37.5,300,2,91,5
0,2781,556,49,30.87,300,3,1,5
0,500,100,24,139.68,300,2,106,14
0,4760,571,1,6,299,2,-1,9
0,6938,694,25,93.75,300,1,46,4
0,5060,354,1,6,256.6,2,35,4
0,500,90,9,80.73,1385,2,92,11
0,500,-92,39,209.43,2443,1,61,2
1,500,115,22,17.6,2938,2,6,1
1,13056,1958,12,0,300,1,3,2
0,2462,172,33,65.01,6234,2,22,1
0,500,100,1,6,1308,3,14,11
0,500,100,1,0,5239,2,123,5
0,11170,1676,43,146.9,5077,1,53,3
0,4087,817,1,6,293.8,2,6,4
0,5162,310,53,196.5,5712,1,6,1
0,2315,324,39,117,350,3,18,2
0,3878,776,53,0,900,2,6,11
0,500,100,5,15,2302,3,33,3
0,500,50,6,6,1618,3,6,12
0,4969,845,3,25.05,4197,1,29,5
0,1866,373,22,0,1524,1,26,10
0,5421,379,48,144,3197,1,64,5
0,2899,551,34,22.78,4504,3,29,1
0,2745,549,27,108.54,3964,2,85,4
0,500,70,20,134.2,2863,2,6,5
0,7961,876,52,101.4,1741,2,125,1
0,0,442,61,183,1087,1,37,9
0,500,100,14,65.52,4268,2,22,2
0,2081,416,15,45,300,3,2,1
0,500,45,1,3,3298,2,36,3
0,500,100,56,137.76,312,3,6,7
0,4185,837,1,6,2485,3,118,1
0,5714,1143,19,57,3633,3,6,1
0,500,45,34,236.64,2754,2,105,12
0,10213,2043,37,204.61,300,2,71,1
0,12673,1267,82,175.1,3551,2,66,1
1,500,100,23,43.7,300,2,95,15
0,3678,736,31,270,3472,1,6,2
0,9347,1028,24,18.24,2559,3,6,11
0,5728,859,61,238.8,11852.9,2,64,1
0,500,40,1,4,5403,2,15,10
0,10164,1118,18,129.96,4449,1,6,5
0,4315,863,77,196.4,5538,2,166,1
0,7078,566,71,229.33,5367,1,9,5
0,7242,1448,25,75,2279,2,43,3
0,11189,2238,2,22.56,300,3,67,1
0,3738,748,34,149.8,2851,2,6,5
0,4831,966,1,7.03,4437,1,24,11
0,8018,1604,18,75.42,300,1,21,3
0,500,100,26,211.64,300,2,75,1
0,500,100,1,6,4050,1,24,12
0,5493,1099,1,6,2648,1,6,1
0,500,80,1,0,207.6,1,60,5
0,11871,712,6,64.32,908,2,67,11
0,7095,1419,10,69.7,4930,1,53,1
0,1504,120,60,109.5,1101,3,69,8
0,9603,1921,79,55.3,6901,3,38,1
0,500,95,38,107.6,3529,1,52,8
0,3679,441,1,6,5665,2,139,3
1,7698,1540,35,31.5,300,1,15,4
0,9223,461,25,185.25,1376,2,54,12
0,10925,1639,41,136.53,3712,2,6,6
0,1238,248,40,240.1,300,1,13,1
0,500,90,1,7.78,847,3,67,3
0,3325,665,60,108,3865,2,16,6
0,7948,1590,11,6.82,1694,2,87,3
0,500,100,14,109.76,2359,2,6,5
0,11777,1295,73,146,300,3,42,1
0,2528,506,4,56.88,6166,1,30,5
0,5249,787,7,21,3979,3,6,4
0,3984,598,28,63.28,1527,3,116,8
0,500,-43,3,19.77,502,3,73,6
0,10337,2067,30,90,1013,3,41,1
0,6023,783,72,231.7,300,1,1,1
0,7614,914,1,6.58,3842,2,6,8
0,16487,2297,1,6,215.7,2,3,2
0,500,100,1,6,272.9,2,62,5
0,1532,153,27,145.26,1942,1,62,2
0,5686,967,21,63,7035,1,10,3
0,6806,1361,16,0,923,1,19,3
0,1762,123,58,174,766,2,60,2
0,1510,302,1,6,5734,1,26,1
0,18053,1907,1,6,272.6,2,1,5
0,1567,219,62,109.9,300,2,7,1
0,5925,652,1,6,5159,2,6,11
0,8238,1483,26,88.14,4715,2,65,1
0,7253,1451,3,9,4720,1,64,7
0,2618,524,36,0,2473,3,9,1
0,2696,431,4,6,6283,2,47,1
0,500,100,1,6,3974,3,120,6
0,500,100,1,7.64,6013,1,6,1
0,3760,602,34,102,2791,3,47,10
0,1331,266,1,6,3867,3,52,9
0,500,40,30,90,3655,1,44,1
0,62,82,16,21.28,1910,2,71,1
1,0,888,51,96.9,1050,1,20,1
0,12529,2506,46,161,2494,2,23,5
0,11964,957,51,74.46,3787,2,24,6
1,-82,152,17,35.7,3590,1,68,10
0,5517,1103,8,25.04,2156,2,41,12
0,500,95,1,4,4156,2,62,7
0,500,100,77,231,5903,1,6,6
0,500,100,24,135.12,2126,1,58,13
0,17204,3235,36,56.16,745,1,61,1
0,3700,740,7,15.33,2441,2,29,11
0,5352,910,27,81,2633,3,6,9
0,9791,587,1,6,219.3,3,1,1
0,4069,488,1,6,4918,2,102,8
0,7709,1542,2,6,300,2,94,1
0,5172,1034,19,57,1780,1,79,2
0,5020,753,7,21,2317,1,45,7
0,500,80,18,54,10011.5,1,6,2
0,6226,498,7,21,5142,3,82,1
0,3024,575,25,60,9663.9,2,30,7
0,7431,1486,8,38.24,2522,2,80,8
0,500,45,8,33.04,5663,3,52,1
0,500,100,20,89.6,2857,1,6,1
0,4085,817,1,6,2636,3,42,3
0,1415,127,51,213.18,4778,1,6,10
0,15658,1096,41,161.95,11046.7,1,78,1
0,2520,202,12,55.08,300,2,25,6
0,3663,330,55,152.3,1448,2,39,1
1,7222,1156,52,78,300,2,39,1
0,7821,1564,76,233.8,2746,3,15,1
0,6445,1289,1,6.4,1155,2,6,1
1,1323,251,49,98,2420,2,6,1
0,500,40,6,0,300,2,127,10
0,500,60,49,123.48,2884,3,56,9
0,6371,956,1,6,341.8,2,62,2
0,5268,738,48,229.44,300,2,98,2
0,918,204,49,147,300,1,4,8
1,9030,1806,12,26.4,2736,2,86,6
0,3361,672,39,208.65,300,1,16,6
0,500,100,3,6,2658,2,6,1
1,1635,196,27,24.3,8367.6,1,63,1
0,6211,1242,40,210.4,1591,3,6,8
0,3972,199,45,135,11372.7,2,11,7
0,1341,161,33,201,300,2,6,4
0,7620,1524,80,240,1821,2,32,22
0,3859,617,1,6,3226,2,60,1
0,8839,530,1,6.2,542,1,56,1
0,8522,682,14,95.48,300,1,37,4
0,500,65,62,150.04,300,1,40,1
0,11213,1121,16,137.44,300,1,50,1
0,9234,1293,8,21.2,2842,1,6,1
0,8589,1718,1,6,328.8,2,15,11
0,500,100,1,5,4181,3,8,6
0,500,100,1,5,2881,2,200,1
0,3245,389,57,185.25,1485,3,53,13
0,0,851,1,6,4901,1,6,5
1,500,-4,36,72,3223,3,55,1
1,500,100,12,58.8,6038,2,6,9
0,4678,795,1,6,5311,3,39,8
1,500,110,38,57,564,2,56,6
0,2060,144,1,6,4168,3,6,1
0,500,55,1,7.05,3762,3,74,1
0,2658,239,82,130.5,300,3,29,6
0,7460,671,14,29.12,4175,1,6,5
0,8062,1612,12,36,783,2,36,11
0,6434,1287,63,241.2,1492,3,33,1
0,6941,694,48,187.3,300,1,88,2
0,7630,1526,18,28.8,300,3,67,1
0,16730,2113,19,50.92,5332,1,101,9
0,7876,1339,60,186.6,5448,2,50,3
1,6101,671,1,6,5673,1,71,5
0,8019,1604,1,6,6959,2,6,6
1,0,483,1,6,5457,1,6,7
0,6681,1336,28,55.44,2798,3,6,11
0,3765,339,85,173.8,5019,2,102,4
1,500,85,3,6,1196,3,19,9
0,500,100,17,51,4011,2,17,4
0,3285,394,78,152.88,2145,2,25,1
0,3633,291,38,31.54,337,3,58,5
0,1481,178,1,0,4283,1,19,1
0,6115,1223,13,47.06,2146,2,6,4
0,1190,238,8,11.2,6689,1,9,5
0,5123,359,44,76.56,3642,1,6,10
1,1429,272,13,19.5,300,1,21,1
0,500,50,26,83.98,300,3,84,3
0,1191,238,29,134.85,2792,1,83,4
0,500,100,17,70.38,3010,3,58,5
0,1259,126,1,6,218.7,1,118,7
0,500,75,1,5,4987,1,122,8
0,3367,640,12,20.28,4032,2,85,1
0,500,55,22,56.76,2196,2,74,1
1,11264,2253,58,87,300,1,67,5
0,2070,145,54,162,897,2,32,1
0,7449,1266,66,198,5128,2,6,10
1,8795,1759,1,6,1265,1,14,5
0,500,-53,1,5,6020,1,21,1
1,12919,2584,1,6,5856,2,56,3
0,500,100,35,105,4374,3,56,7
0,500,100,37,158.6,1273,2,112,1
0,500,-108,40,64,3081,1,6,4
0,17835,1197,31,46.5,300,3,103,9
0,6349,317,55,67.65,6263,3,86,1
0,5434,1087,35,199.5,5459,1,20,1
0,2316,463,2,7.74,2048,2,6,1
0,4507,901,30,61.5,4217,1,27,3
0,2144,107,47,62.04,939,1,6,14
0,16311,1106,51,96.9,3315,1,6,1
0,6037,543,9,6.93,520,3,83,1
0,2896,319,57,171,3193,2,20,3
0,16883,2348,54,173.2,8675.9,2,96,3
0,776,192,31,80.29,300,2,58,5
0,6190,805,1,6,3007,2,11,3
0,500,100,1,6,6344,3,84,6
0,500,100,59,307.3,2607,1,48,4
0,500,-136,13,42.51,1447,1,6,1
0,5032,403,13,0,9566,1,59,1
1,11339,1361,1,6,6757,2,8,7
0,6438,1288,42,299.9,699,2,57,37
0,4367,306,6,18,300,2,34,5
0,500,70,1,0,392.7,1,3,1
0,500,65,8,24,2527,3,146,8
0,6849,1370,69,176.2,3418,1,6,3
0,500,65,10,45.5,4141,3,54,1
0,500,90,1,4,2377,2,86,1
0,10329,620,49,147,3992,3,83,1
0,2818,564,12,36,3424,1,53,13
0,500,65,26,175.76,587,1,6,8
0,500,100,38,114,4959,2,6,13
0,1176,153,1,6,231.1,2,13,9
0,500,50,1,4,3226,3,98,2
0,4196,420,1,6,6845,2,147,1
0,8662,1732,1,6,2234,1,21,9
0,1526,214,1,6,2274,1,6,7
0,194,181,39,153.27,5781,2,32,1
0,3089,494,68,181,300,1,4,10
0,8483,848,70,210,300,1,39,12
0,2945,265,1,6,5063,2,6,7
0,5561,1112,1,6,3978,2,101,5
0,2268,159,40,120,3299,2,22,6
1,7098,1633,22,11,3046,1,6,42
0,2266,453,1,6.52,1900,1,36,6
0,8280,1242,1,6,2355,1,47,12
0,9368,1874,1,6,1223,3,156,3
0,5530,1106,48,213.6,300,2,111,13
0,500,85,35,58.8,734,2,59,1
0,500,100,34,29.58,6158,1,65,9
0,2821,564,1,6,262.5,1,85,1
0,7273,1455,37,111,4163,2,6,1
0,500,70,29,87,4055,1,9,13
0,13231,3020,74,203.8,3012,2,30,9
1,389,78,31,105.4,3435,2,6,24
0,6843,616,42,126,300,1,2,3
0,6268,1254,76,132.8,4122,3,58,5
0,500,65,35,167.3,1373,1,45,16
0,3782,756,5,15,300,1,3,1
0,3052,610,55,67.65,976,3,71,7
0,5228,1046,32,61.12,300,2,94,6
0,5486,494,41,237.8,4368,1,41,4
0,11576,926,36,160.6,3753,1,77,7
0,7411,1482,4,12,300,2,61,4
0,3569,714,60,226.2,1102,1,78,5
0,10229,1432,52,74.36,4131,1,6,8
0,3865,773,63,221.4,2663,2,65,1
1,19701,2808,29,104.4,4293,1,40,12
1,5664,453,1,6,1104,2,27,14
0,6151,1230,22,60.72,300,4,4,11
0,8303,747,37,237.91,300,3,106,1
0,500,50,1,3,3081,1,68,6
0,8418,1094,66,202.62,4407,1,67,1
0,6333,1267,16,15.04,300,2,36,1
0,4548,910,3,7.23,2816,1,87,6
0,16415,1333,1,7.54,6495,2,118,1
0,8952,1074,28,154.56,300,2,22,1
0,500,75,55,78.65,300,2,28,3
0,500,-155,1,4,1128,2,57,10
0,500,100,66,149.5,1906,2,6,1
0,10937,2187,19,18.24,300,2,53,9
0,12766,1532,1,6,2323,3,6,2
1,1797,341,63,107.1,4617,2,6,6
0,4859,826,34,51.68,3631,1,6,11
0,1864,373,1,6,3025,3,6,12
0,1817,273,34,171.36,4192,2,76,2
0,500,65,23,69,4275,1,92,4
0,2720,354,1,6,4405,2,107,1
0,6632,398,35,239.75,600,1,64,4
0,6772,1354,30,155.7,3711,2,28,3
0,8900,1513,39,117,300,3,20,5
0,3467,693,1,6,542,1,6,8
0,0,697,1,6,5421,2,6,1
0,0,887,72,241.2,2940,1,102,1
0,6023,723,1,6,572,2,6,1
0,0,921,4,25.92,3001,1,6,1
0,500,100,57,171,3688,2,6,3
0,4637,927,1,6,719,1,99,1
0,3906,547,11,52.91,3287,1,29,12
0,2840,483,1,6,1680,1,6,15
0,1769,354,71,209.45,300,2,121,24
1,3650,694,30,51,916,1,19,32
0,500,50,16,105.6,300,2,1,1
0,500,100,1,6,4265,1,50,13
0,6856,1371,24,23.76,1422,3,75,1
0,12146,1579,12,138.12,1907,2,94,11
0,5091,255,6,11.16,5985,1,6,6
1,500,100,1,6,2500,3,19,25
0,7454,671,18,69.48,2066,3,84,7
0,500,85,53,159,1452,1,44,1
0,8032,1606,19,0,1970,1,56,10
0,3243,292,1,6,3666,1,6,5
0,6875,688,135,158.4,300,2,103,1
0,8335,1500,7,8.89,300,2,12,10
0,4853,971,1,6,7247,1,6,12
0,4726,945,22,152.68,6714,1,6,13
0,11090,1885,32,96,7347,1,20,8
0,500,-168,70,172,3133,1,78,1
0,5503,660,20,36.8,7025,1,6,9
0,6988,1398,53,159,9970.2,2,98,1
0,10059,2012,123,160.8,359,2,17,6
0,500,100,29,87,300,2,57,13
0,1985,218,9,74.97,300,3,27,5
0,2583,413,23,104.88,4237,1,6,1
0,4395,879,33,111,977,3,143,15
0,500,100,1,6,1596,2,90,27
0,0,420,8,43.84,2293,2,6,1
0,1240,248,37,111,705,1,89,1
0,500,60,11,72.71,5284,2,15,12
0,500,100,1,2,4192,2,44,6
0,500,100,1,-1,1033,3,85,1
0,1744,296,76,192.6,5990,1,12,10
0,1907,95,9,22.68,921,1,13,1
0,3468,416,23,181.7,2296,1,111,1
0,2555,511,14,0,2485,1,6,4
0,500,80,36,138.6,300,1,-1,5
0,500,70,36,63,2453,3,75,1
0,6025,422,1,6,2038,1,6,8
0,500,100,53,215.71,3325,1,66,1
0,500,40,24,72,2666,2,101,6
0,3142,408,8,12.48,2114,2,29,1
0,4015,803,113,150.4,1894,3,82,1
0,500,75,1,0,3907,1,73,16
0,500,90,5,15,3265,1,59,1
0,207,188,26,85.8,3070,1,113,13
0,10176,509,68,46.92,3745,2,18,5
0,-57,115,78,137.28,1920,3,6,5
0,500,75,74,224.22,3223,1,126,12
1,6763,1353,26,52,1621,2,50,10
0,3414,683,1,6,7223,1,114,7
0,8726,1745,17,17.68,300,3,34,6
0,276,214,46,138,459,2,6,5
0,5938,1009,18,14.04,3269,2,16,1
0,5373,698,61,185,2206,1,25,6
0,500,50,32,215.36,3145,2,86,8
0,8941,715,1,12.38,300,2,141,7
0,500,100,52,220,3320,1,55,2
0,2146,386,2,15.02,3969,3,94,1
0,17283,2752,1,6,2367,1,67,1
0,7095,1206,48,66.24,300,3,61,5
0,11428,2286,2,6,3301,2,34,1
0,7942,1588,39,231,1377,2,10,3
0,500,40,27,81,5339,2,90,11
0,16203,952,31,176.08,2566,3,6,1
0,500,100,1,3,4786,3,48,11
0,12446,2489,28,174.72,300,2,12,1
0,4283,857,48,221.3,1527,2,14,1
0,500,95,9,0,300,2,0,6
0,500,100,65,228.15,300,2,30,1
0,7373,1475,1,6,3186,2,124,1
0,2444,489,65,106.6,1316,2,44,8
1,500,100,1,4,4773,2,83,3
1,17713,4951,1,6,3981,2,6,9
0,500,100,25,164.25,2234,3,54,5
0,500,90,1,1,306.9,1,14,1
1,442,44,37,25.9,644,2,18,9
0,4852,631,1,6,4560,1,12,8
0,5152,979,1,6,1213,2,6,10
0,3761,639,33,152.79,4285,1,20,1
0,4291,858,70,128.2,1778,3,24,4
0,1909,382,7,15.54,2552,1,41,8
0,6422,835,12,75.6,4128,2,11,3
1,5655,1018,1,6,4664,1,13,1
0,500,100,37,111,681,3,6,1
0,2284,411,27,40.77,4798,2,6,8
0,3801,456,157,202.4,2964,3,6,6
0,11643,1746,66,118.8,300,1,79,9
0,7934,635,1,0,3616,1,62,1
0,2764,553,22,42.68,300,1,33,1
0,500,80,25,205.5,650,2,6,2
0,9124,1551,36,0,300,1,-1,40
0,2110,274,1,6,2959,2,6,1
0,500,-96,73,154.03,5603,1,6,9
0,5500,1100,1,6,5856,2,6,5
0,3945,513,84,107.3,2940,1,44,5
0,449,129,21,63,1184,2,77,3
0,7496,375,82,88.56,6502,3,72,14
0,2140,107,13,52.91,1376,2,84,10
0,10142,2028,59,239.5,2071,3,48,1
0,500,85,66,219.78,965,2,54,13
0,6317,316,40,146,6298,3,112,20
0,6582,1316,38,114,5682,1,32,13
0,7432,1486,36,176.04,1951,2,116,6
0,1790,143,17,27.37,5061,3,54,1
0,10181,713,1,6,2556,3,35,3
0,11958,1315,7,14.07,2019,1,69,5
0,500,45,1,1,212.1,1,89,10
0,9902,1683,31,54.25,300,1,1,13
0,5199,1040,1,6,3119,2,74,1
0,0,354,1,6,5396,3,97,7
0,500,50,20,125.2,4316,2,33,1
0,11111,2222,1,6,4441,1,37,12
0,4629,93,22,33,4177,2,13,1
0,500,65,1,4,5030,2,6,17
0,1488,298,34,119.34,1001,1,12,6
0,5925,1185,53,159,2472,1,27,1
0,500,-81,7,15.68,3734,2,6,9
0,6595,1319,19,57,5895,2,6,4
0,6047,665,1,6,283.2,3,70,1
0,500,100,26,78,1083,1,30,14
0,1123,67,10,61.8,2096,2,39,1
0,500,6,43,205.97,300,1,40,3
0,4840,339,8,34.96,3577,1,71,5
0,6069,1214,5,6,1799,2,6,1
0,500,-22,1,1,244.5,2,3,1
0,4913,540,12,43.92,5593,2,6,14
0,2145,193,16,34.08,5718,1,9,9
0,2101,378,1,6,296,1,15,3
1,6532,1306,66,99,1840,2,16,12
1,3917,274,1,6,10028.9,1,19,33
0,2430,170,1,6,311.7,1,17,6
0,3975,795,18,100.62,10975.7,2,6,12
0,5447,436,31,63.24,1118,1,83,11
1,17607,1775,55,82.5,1009,2,38,14
0,2656,531,85,73.1,5770,1,23,3
0,500,100,52,205.2,300,2,4,13
0,500,100,16,99.36,300,2,44,2
0,500,100,53,159,2384,2,98,6
0,5684,1137,1,6,320.4,3,20,7
0,500,70,66,212.52,5525,1,6,1
0,5502,1100,37,38.11,300,1,109,6
0,500,50,13,61.49,1024,1,48,1
0,4361,872,60,226.8,3426,4,205,1
0,500,60,68,165.4,3323,2,30,19
0,2234,223,31,0,300,1,3,6
0,3103,621,28,143.08,3816,3,95,1
